index,stat,time,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi,psi,in range
870,Ok,2024-02-21 10:15:00,1708490700,22213.7,22229.45,22206.4,22208.9,0.00,0,0,0,0,6.7749461266725675,False
869,Ok,2024-02-21 10:20:00,1708491000,22209.4,22209.4,22190.95,22202.45,0.00,0,0,0,0,9.605408399185741,False
868,Ok,2024-02-21 10:25:00,1708491300,22202.85,22210.95,22174.6,22189.85,0.00,0,0,0,0,12.947203511440165,True
867,Ok,2024-02-21 10:30:00,1708491600,22190.6,22211.0,22184.05,22205.75,0.00,0,0,0,0,21.184470072424194,True
866,Ok,2024-02-21 10:35:00,1708491900,22204.65,22207.95,22191.95,22192.85,0.00,0,0,0,0,33.34418617793759,True
865,Ok,2024-02-21 10:40:00,1708492200,22192.45,22192.65,22170.5,22174.65,0.00,0,0,0,0,47.65559793582573,False
864,Ok,2024-02-21 10:45:00,1708492500,22173.95,22185.1,22161.55,22181.85,0.00,0,0,0,0,58.7389338682717,False
863,Ok,2024-02-21 10:50:00,1708492800,22182.05,22182.15,22165.15,22173.4,0.00,0,0,0,0,70.64849090825315,False
862,Ok,2024-02-21 10:55:00,1708493100,22173.5,22202.3,22164.55,22202.3,0.00,0,0,0,0,76.80365778305799,False
861,Ok,2024-02-21 11:00:00,1708493400,22201.5,22211.9,22194.25,22204.4,0.00,0,0,0,0,83.1547868089707,False
860,Ok,2024-02-21 11:05:00,1708493700,22203.55,22209.1,22193.65,22207.65,0.00,0,0,0,0,89.58194623845901,False
859,Ok,2024-02-21 11:10:00,1708494000,22209.6,22219.5,22205.45,22208.0,0.00,0,0,0,0,96.03003337533707,False
858,Ok,2024-02-21 11:15:00,1708494300,22207.75,22208.5,22193.4,22199.75,0.00,0,0,0,0,96.64514918756618,False
857,Ok,2024-02-21 11:20:00,1708494600,22200.3,22204.9,22181.8,22184.45,0.00,0,0,0,0,97.50501959544431,False
856,Ok,2024-02-21 11:25:00,1708494900,22185.5,22189.1,22175.95,22188.9,0.00,0,0,0,0,98.59769674021007,False
855,Ok,2024-02-21 11:30:00,1708495200,22189.35,22197.1,22187.9,22192.65,0.00,0,0,0,0,99.76973801923504,False
854,Ok,2024-02-21 11:35:00,1708495500,22193.25,22208.6,22192.25,22207.5,0.00,0,0,0,0,99.94881852796163,False
853,Ok,2024-02-21 11:40:00,1708495800,22207.65,22220.0,22204.5,22212.75,0.00,0,0,0,0,100.0,False
852,Ok,2024-02-21 11:45:00,1708496100,22213.05,22215.05,22198.25,22208.75,0.00,0,0,0,0,100.0,True
851,Ok,2024-02-21 11:50:00,1708496400,22208.85,22216.25,22202.35,22216.25,0.00,0,0,0,0,100.0,True
850,Ok,2024-02-21 11:55:00,1708496700,22213.7,22222.25,22207.85,22212.75,0.00,0,0,0,0,100.0,True
849,Ok,2024-02-21 12:00:00,1708497000,22213.55,22216.8,22205.9,22205.9,0.00,0,0,0,0,100.0,True
848,Ok,2024-02-21 12:05:00,1708497300,22206.35,22210.15,22198.05,22204.45,0.00,0,0,0,0,100.0,True
847,Ok,2024-02-21 12:10:00,1708497600,22205.45,22211.25,22201.2,22211.25,0.00,0,0,0,0,100.0,True
846,Ok,2024-02-21 12:15:00,1708497900,22211.5,22223.85,22208.7,22221.7,0.00,0,0,0,0,100.0,True
845,Ok,2024-02-21 12:20:00,1708498200,22221.65,22227.55,22213.5,22216.75,0.00,0,0,0,0,100.0,True
844,Ok,2024-02-21 12:25:00,1708498500,22218.85,22222.3,22210.05,22212.1,0.00,0,0,0,0,100.0,True
843,Ok,2024-02-21 12:30:00,1708498800,22213.05,22224.0,22212.35,22222.4,0.00,0,0,0,0,100.0,True
842,Ok,2024-02-21 12:35:00,1708499100,22223.15,22229.25,22215.8,22216.6,0.00,0,0,0,0,100.0,True
841,Ok,2024-02-21 12:40:00,1708499400,22216.45,22221.8,22209.55,22209.55,0.00,0,0,0,0,100.0,True
840,Ok,2024-02-21 12:45:00,1708499700,22210.35,22232.4,22206.2,22229.4,0.00,0,0,0,0,99.92588579917756,True
839,Ok,2024-02-21 12:50:00,1708500000,22229.9,22238.1,22219.45,22235.9,0.00,0,0,0,0,98.46474391291747,True
838,Ok,2024-02-21 12:55:00,1708500300,22235.95,22241.5,22227.35,22230.85,0.00,0,0,0,0,97.20355116852407,True
837,Ok,2024-02-21 13:00:00,1708500600,22231.7,22237.0,22224.1,22226.75,0.00,0,0,0,0,96.16397806288869,True
836,Ok,2024-02-21 13:05:00,1708500900,22226.5,22226.9,22209.3,22214.2,0.00,0,0,0,0,95.36232894084452,True
835,Ok,2024-02-21 13:10:00,1708501200,22214.1,22222.95,22211.8,22220.35,0.00,0,0,0,0,94.80339382658747,True
834,Ok,2024-02-21 13:15:00,1708501500,22219.9,22223.8,22217.0,22217.35,0.00,0,0,0,0,94.47267990912385,True
833,Ok,2024-02-21 13:20:00,1708501800,22217.2,22219.35,22205.15,22208.5,0.00,0,0,0,0,94.32978271882715,True
832,Ok,2024-02-21 13:25:00,1708502100,22208.15,22209.7,22193.05,22193.05,0.00,0,0,0,0,94.30881320446628,True
831,Ok,2024-02-21 13:30:00,1708502400,22193.7,22207.7,22189.55,22204.65,0.00,0,0,0,0,94.33271809478825,True
830,Ok,2024-02-21 13:35:00,1708502700,22205.0,22220.95,22205.0,22219.6,0.00,0,0,0,0,94.34154270846577,True
829,Ok,2024-02-21 13:40:00,1708503000,22219.8,22223.6,22204.0,22204.1,0.00,0,0,0,0,94.32064908179322,True
828,Ok,2024-02-21 13:45:00,1708503300,22204.05,22204.6,22155.4,22160.9,0.00,0,0,0,0,78.65676859601035,False
827,Ok,2024-02-21 13:50:00,1708503600,22161.35,22177.4,22155.35,22155.35,0.00,0,0,0,0,60.14712333035396,False
826,Ok,2024-02-21 13:55:00,1708503900,22155.9,22160.5,22145.3,22151.6,0.00,0,0,0,0,45.35443871377044,False
825,Ok,2024-02-21 14:00:00,1708504200,22151.25,22152.15,22107.25,22141.45,0.00,0,0,0,0,32.92437650523685,False
824,Ok,2024-02-21 14:05:00,1708504500,22140.65,22144.4,22118.9,22127.9,0.00,0,0,0,0,24.3829086602591,False
823,Ok,2024-02-21 14:10:00,1708504800,22127.3,22137.6,22105.45,22112.45,0.00,0,0,0,0,18.839755291171144,False
822,Ok,2024-02-21 14:15:00,1708505100,22112.9,22139.9,22110.5,22139.05,0.00,0,0,0,0,15.01779186889938,False
821,Ok,2024-02-21 14:20:00,1708505400,22139.6,22140.35,22070.3,22071.25,0.00,0,0,0,0,12.619550900872241,False
820,Ok,2024-02-21 14:25:00,1708505700,22072.15,22083.15,22056.95,22075.0,0.00,0,0,0,0,10.12377089765399,False
819,Ok,2024-02-21 14:30:00,1708506000,22075.5,22080.75,22055.95,22063.8,0.00,0,0,0,0,7.266038738096228,False
818,Ok,2024-02-21 14:35:00,1708506300,22063.95,22067.65,22027.15,22027.15,0.00,0,0,0,0,5.204610765023624,False
817,Ok,2024-02-21 14:40:00,1708506600,22026.45,22037.0,22013.45,22032.4,0.00,0,0,0,0,3.5585802303558367,False
816,Ok,2024-02-21 14:45:00,1708506900,22032.25,22032.25,22005.1,22026.15,0.00,0,0,0,0,2.3979564444292407,False
815,Ok,2024-02-21 14:50:00,1708507200,22027.05,22047.9,22017.05,22026.8,0.00,0,0,0,0,1.733975496622179,False
814,Ok,2024-02-21 14:55:00,1708507500,22026.65,22028.35,21998.0,22022.65,0.00,0,0,0,0,1.506597378170163,False
813,Ok,2024-02-21 15:00:00,1708507800,22023.65,22043.7,22018.8,22037.5,0.00,0,0,0,0,1.7610946005408579,False
812,Ok,2024-02-21 15:05:00,1708508100,22036.9,22079.65,22036.9,22079.6,0.00,0,0,0,0,2.4977267577383415,False
811,Ok,2024-02-21 15:10:00,1708508400,22079.65,22098.05,22067.95,22095.05,0.00,0,0,0,0,3.7119537234035107,False
810,Ok,2024-02-21 15:15:00,1708508700,22095.55,22096.5,22057.05,22061.25,0.00,0,0,0,0,5.368790343134002,False
809,Ok,2024-02-21 15:20:00,1708509000,22060.2,22070.3,22036.4,22037.0,0.00,0,0,0,0,7.29213208744568,False
808,Ok,2024-02-21 15:25:00,1708509300,22036.05,22038.25,22015.55,22028.75,0.00,0,0,0,0,10.170501435440372,False
807,Ok,2024-02-22 09:15:00,1708573500,22087.0,22087.0,22018.1,22047.25,0.00,0,0,0,0,14.011627177460909,False
806,Ok,2024-02-22 09:20:00,1708573800,22047.1,22059.15,22031.9,22038.55,0.00,0,0,0,0,19.26067721229622,False
805,Ok,2024-02-22 09:25:00,1708574100,22041.35,22047.7,21998.85,22006.45,0.00,0,0,0,0,23.754985413713705,False
804,Ok,2024-02-22 09:30:00,1708574400,22006.75,22014.0,21968.75,21970.35,0.00,0,0,0,0,25.80687364162776,False
803,Ok,2024-02-22 09:35:00,1708574700,21969.25,22001.65,21965.75,21992.25,0.00,0,0,0,0,28.287468804547178,False
802,Ok,2024-02-22 09:40:00,1708575000,21990.9,22061.9,21984.95,22047.15,0.00,0,0,0,0,32.81298431656121,False
801,Ok,2024-02-22 09:45:00,1708575300,22044.85,22067.9,22041.05,22055.55,0.00,0,0,0,0,33.431203067162805,False
800,Ok,2024-02-22 09:50:00,1708575600,22055.15,22058.05,21998.35,22010.65,0.00,0,0,0,0,36.47209342397281,False
799,Ok,2024-02-22 09:55:00,1708575900,22008.8,22023.85,21947.65,21948.75,0.00,0,0,0,0,35.15063382280077,False
798,Ok,2024-02-22 10:00:00,1708576200,21947.85,21948.2,21916.85,21931.2,0.00,0,0,0,0,25.218924879003264,False
797,Ok,2024-02-22 10:05:00,1708576500,21927.3,21941.5,21903.15,21934.25,0.00,0,0,0,0,18.644764619010797,False
796,Ok,2024-02-22 10:10:00,1708576800,21934.5,21945.95,21919.35,21935.5,0.00,0,0,0,0,14.064321169248515,False
795,Ok,2024-02-22 10:15:00,1708577100,21935.75,21937.8,21905.9,21918.8,0.00,0,0,0,0,10.503187852386695,False
794,Ok,2024-02-22 10:20:00,1708577400,21919.1,21930.2,21888.7,21902.8,0.00,0,0,0,0,7.3045800129645,False
793,Ok,2024-02-22 10:25:00,1708577700,21903.3,21930.65,21896.7,21923.9,0.00,0,0,0,0,5.347554798565703,False
792,Ok,2024-02-22 10:30:00,1708578000,21922.4,21934.1,21910.9,21912.45,0.00,0,0,0,0,4.471764954042065,False
791,Ok,2024-02-22 10:35:00,1708578300,21912.75,21945.05,21910.85,21932.2,0.00,0,0,0,0,4.614588490272503,False
790,Ok,2024-02-22 10:40:00,1708578600,21932.45,21945.65,21920.45,21939.0,0.00,0,0,0,0,5.785893313616022,False
789,Ok,2024-02-22 10:45:00,1708578900,21938.65,21938.65,21918.6,21925.4,0.00,0,0,0,0,8.071764061077914,False
788,Ok,2024-02-22 10:50:00,1708579200,21925.2,21936.1,21916.75,21923.4,0.00,0,0,0,0,11.671029036891433,False
787,Ok,2024-02-22 10:55:00,1708579500,21922.95,21922.95,21875.25,21898.9,0.00,0,0,0,0,15.774230977541102,False
786,Ok,2024-02-22 11:00:00,1708579800,21898.6,21909.4,21890.75,21898.55,0.00,0,0,0,0,21.58088778259655,False
785,Ok,2024-02-22 11:05:00,1708580100,21896.05,21931.35,21896.05,21930.05,0.00,0,0,0,0,31.97221380088975,False
784,Ok,2024-02-22 11:10:00,1708580400,21928.65,21935.4,21923.6,21927.05,0.00,0,0,0,0,39.421550776192056,False
783,Ok,2024-02-22 11:15:00,1708580700,21925.95,21930.55,21909.95,21909.95,0.00,0,0,0,0,49.34181771671686,False
782,Ok,2024-02-22 11:20:00,1708581000,21912.15,21920.6,21902.25,21920.6,0.00,0,0,0,0,61.46323943021485,False
781,Ok,2024-02-22 11:25:00,1708581300,21921.6,21923.15,21906.15,21910.2,0.00,0,0,0,0,75.49178357849412,False
780,Ok,2024-02-22 11:30:00,1708581600,21911.65,21930.8,21901.3,21927.25,0.00,0,0,0,0,91.13079358873333,True
779,Ok,2024-02-22 11:35:00,1708581900,21926.45,21935.3,21922.2,21929.9,0.00,0,0,0,0,95.35980090291991,True
778,Ok,2024-02-22 11:40:00,1708582200,21930.75,21962.25,21924.5,21957.4,0.00,0,0,0,0,96.35115403652323,True
777,Ok,2024-02-22 11:45:00,1708582500,21956.65,21964.45,21941.4,21944.8,0.00,0,0,0,0,97.67676119091709,True
776,Ok,2024-02-22 11:50:00,1708582800,21945.45,21951.65,21932.6,21949.6,0.00,0,0,0,0,99.30479693537619,True
775,Ok,2024-02-22 11:55:00,1708583100,21948.8,21967.5,21947.15,21962.25,0.00,0,0,0,0,99.81196464540685,False
774,Ok,2024-02-22 12:00:00,1708583400,21960.9,21975.5,21958.35,21969.85,0.00,0,0,0,0,99.80099550537344,False
773,Ok,2024-02-22 12:05:00,1708583700,21969.45,21975.0,21953.0,21973.05,0.00,0,0,0,0,99.79433646677265,False
772,Ok,2024-02-22 12:10:00,1708584000,21972.75,21981.8,21963.3,21964.75,0.00,0,0,0,0,99.79684353563394,False
771,Ok,2024-02-22 12:15:00,1708584300,21964.8,21978.2,21955.75,21968.8,0.00,0,0,0,0,99.81366964306049,False
770,Ok,2024-02-22 12:20:00,1708584600,21969.85,21972.0,21942.4,21951.75,0.00,0,0,0,0,99.84994931203235,False
769,Ok,2024-02-22 12:25:00,1708584900,21951.7,21961.1,21948.2,21958.15,0.00,0,0,0,0,99.91053138732202,False
768,Ok,2024-02-22 12:30:00,1708585200,21957.9,21965.2,21946.4,21959.6,0.00,0,0,0,0,99.99977539870733,False
767,Ok,2024-02-22 12:35:00,1708585500,21959.4,21975.65,21957.0,21972.65,0.00,0,0,0,0,100.0,False
766,Ok,2024-02-22 12:40:00,1708585800,21972.8,21975.1,21956.95,21967.9,0.00,0,0,0,0,100.0,False
765,Ok,2024-02-22 12:45:00,1708586100,21968.05,21968.45,21955.5,21963.4,0.00,0,0,0,0,99.99999999999999,False
764,Ok,2024-02-22 12:50:00,1708586400,21963.85,21965.75,21942.95,21942.95,0.00,0,0,0,0,100.0,False
763,Ok,2024-02-22 12:55:00,1708586700,21944.7,21960.05,21940.3,21959.8,0.00,0,0,0,0,100.0,False
762,Ok,2024-02-22 13:00:00,1708587000,21958.4,21959.85,21948.75,21952.6,0.00,0,0,0,0,100.0,False
761,Ok,2024-02-22 13:05:00,1708587300,21952.95,21968.5,21943.45,21968.0,0.00,0,0,0,0,100.0,True
760,Ok,2024-02-22 13:10:00,1708587600,21968.75,21973.9,21957.85,21962.9,0.00,0,0,0,0,100.0,True
759,Ok,2024-02-22 13:15:00,1708587900,21962.8,21966.9,21956.75,21963.8,0.00,0,0,0,0,100.0,True
758,Ok,2024-02-22 13:20:00,1708588200,21965.2,21968.15,21955.85,21963.55,0.00,0,0,0,0,100.0,True
757,Ok,2024-02-22 13:25:00,1708588500,21963.35,21971.75,21959.8,21965.15,0.00,0,0,0,0,100.0,True
756,Ok,2024-02-22 13:30:00,1708588800,21965.65,21976.25,21963.25,21972.6,0.00,0,0,0,0,99.99999999999999,True
755,Ok,2024-02-22 13:35:00,1708589100,21972.1,22001.3,21966.95,22000.1,0.00,0,0,0,0,100.0,True
754,Ok,2024-02-22 13:40:00,1708589400,22000.05,22024.3,21993.05,22016.6,0.00,0,0,0,0,100.0,False
753,Ok,2024-02-22 13:45:00,1708589700,22015.6,22039.45,22012.9,22039.45,0.00,0,0,0,0,99.54429024305739,False
752,Ok,2024-02-22 13:50:00,1708590000,22037.75,22065.15,22031.45,22054.55,0.00,0,0,0,0,95.9103291663921,False
751,Ok,2024-02-22 13:55:00,1708590300,22054.15,22088.5,22039.3,22084.5,0.00,0,0,0,0,79.68824576830755,False
750,Ok,2024-02-22 14:00:00,1708590600,22086.4,22109.4,22075.45,22077.05,0.00,0,0,0,0,65.71853422100497,False
749,Ok,2024-02-22 14:05:00,1708590900,22077.45,22094.7,22066.85,22076.4,0.00,0,0,0,0,53.83199012554335,False
748,Ok,2024-02-22 14:10:00,1708591200,22075.9,22083.6,22056.65,22056.65,0.00,0,0,0,0,43.89405519930445,False
747,Ok,2024-02-22 14:15:00,1708591500,22054.75,22079.1,22045.55,22051.2,0.00,0,0,0,0,35.79849623064277,False
746,Ok,2024-02-22 14:20:00,1708591800,22050.7,22060.2,22043.7,22060.2,0.00,0,0,0,0,29.462790230952514,False
745,Ok,2024-02-22 14:25:00,1708592100,22058.8,22086.3,22056.2,22080.55,0.00,0,0,0,0,24.824769532268764,False
744,Ok,2024-02-22 14:30:00,1708592400,22083.55,22084.7,22061.15,22076.45,0.00,0,0,0,0,21.840227795632405,False
743,Ok,2024-02-22 14:35:00,1708592700,22077.65,22116.25,22070.6,22105.55,0.00,0,0,0,0,16.619738977058596,False
742,Ok,2024-02-22 14:40:00,1708593000,22105.6,22117.3,22092.5,22107.35,0.00,0,0,0,0,13.124408001754148,False
741,Ok,2024-02-22 14:45:00,1708593300,22107.45,22147.55,22106.15,22145.75,0.00,0,0,0,0,10.14169491848537,False
740,Ok,2024-02-22 14:50:00,1708593600,22145.5,22184.95,22144.6,22162.05,0.00,0,0,0,0,8.118222358378446,False
739,Ok,2024-02-22 14:55:00,1708593900,22161.25,22184.85,22148.65,22180.0,0.00,0,0,0,0,6.727826633573976,False
738,Ok,2024-02-22 15:00:00,1708594200,22181.35,22208.2,22171.9,22206.3,0.00,0,0,0,0,5.870114096093829,False
737,Ok,2024-02-22 15:05:00,1708594500,22207.3,22209.7,22187.15,22205.5,0.00,0,0,0,0,5.141946833133417,False
736,Ok,2024-02-22 15:10:00,1708594800,22205.1,22233.35,22201.3,22206.7,0.00,0,0,0,0,4.805136782814252,False
735,Ok,2024-02-22 15:15:00,1708595100,22207.5,22240.5,22200.75,22239.55,0.00,0,0,0,0,4.631015816078644,False
734,Ok,2024-02-22 15:20:00,1708595400,22240.4,22251.05,22230.05,22237.15,0.00,0,0,0,0,4.67508880509547,False
733,Ok,2024-02-22 15:25:00,1708595700,22236.9,22290.0,22215.05,22290.0,0.00,0,0,0,0,4.663203684664467,False
732,Ok,2024-02-23 09:15:00,1708659900,22293.2,22297.45,22244.75,22259.75,0.00,0,0,0,0,4.378002485369429,False
731,Ok,2024-02-23 09:20:00,1708660200,22259.2,22261.85,22246.25,22249.2,0.00,0,0,0,0,3.0645970131427305,False
730,Ok,2024-02-23 09:25:00,1708660500,22247.45,22258.3,22233.05,22233.45,0.00,0,0,0,0,2.4027700336722333,False
729,Ok,2024-02-23 09:30:00,1708660800,22232.8,22246.65,22216.6,22229.85,0.00,0,0,0,0,2.372317421113145,False
728,Ok,2024-02-23 09:35:00,1708661100,22231.05,22265.0,22229.3,22259.2,0.00,0,0,0,0,2.972303728777703,False
727,Ok,2024-02-23 09:40:00,1708661400,22258.25,22268.2,22255.8,22256.65,0.00,0,0,0,0,4.22107182503953,False
726,Ok,2024-02-23 09:45:00,1708661700,22256.95,22266.5,22244.15,22245.05,0.00,0,0,0,0,6.155215213401519,False
725,Ok,2024-02-23 09:50:00,1708662000,22245.25,22265.3,22237.3,22245.7,0.00,0,0,0,0,8.817898655836373,False
724,Ok,2024-02-23 09:55:00,1708662300,22246.45,22256.75,22234.3,22253.75,0.00,0,0,0,0,12.16696881407536,False
723,Ok,2024-02-23 10:00:00,1708662600,22254.85,22262.85,22241.8,22255.0,0.00,0,0,0,0,17.238122613785677,False
722,Ok,2024-02-23 10:05:00,1708662900,22253.45,22264.9,22248.05,22259.2,0.00,0,0,0,0,24.61364046115592,False
721,Ok,2024-02-23 10:10:00,1708663200,22258.9,22270.0,22255.4,22269.95,0.00,0,0,0,0,35.59357798615674,False
720,Ok,2024-02-23 10:15:00,1708663500,22271.1,22279.05,22267.45,22275.95,0.00,0,0,0,0,49.85846899621592,False
719,Ok,2024-02-23 10:20:00,1708663800,22276.1,22280.75,22237.6,22239.85,0.00,0,0,0,0,64.64091161290506,False
718,Ok,2024-02-23 10:25:00,1708664100,22237.9,22244.5,22221.3,22227.8,0.00,0,0,0,0,74.02252964990606,False
717,Ok,2024-02-23 10:30:00,1708664400,22228.4,22234.15,22209.65,22221.15,0.00,0,0,0,0,83.8372358103455,False
716,Ok,2024-02-23 10:35:00,1708664700,22222.55,22228.3,22206.75,22213.15,0.00,0,0,0,0,93.79494438306853,False
715,Ok,2024-02-23 10:40:00,1708665000,22213.65,22237.65,22209.4,22227.6,0.00,0,0,0,0,96.82423616197738,False
714,Ok,2024-02-23 10:45:00,1708665300,22228.0,22234.0,22220.7,22227.15,0.00,0,0,0,0,100.0,False
713,Ok,2024-02-23 10:50:00,1708665600,22227.75,22238.05,22220.15,22238.05,0.00,0,0,0,0,100.0,True
712,Ok,2024-02-23 10:55:00,1708665900,22238.15,22238.15,22226.25,22230.8,0.00,0,0,0,0,99.99999999999999,True
711,Ok,2024-02-23 11:00:00,1708666200,22229.6,22249.6,22228.45,22248.0,0.00,0,0,0,0,99.99999999999999,True
710,Ok,2024-02-23 11:05:00,1708666500,22248.85,22261.1,22245.15,22248.4,0.00,0,0,0,0,100.0,True
709,Ok,2024-02-23 11:10:00,1708666800,22248.25,22252.9,22235.15,22236.7,0.00,0,0,0,0,100.0,True
708,Ok,2024-02-23 11:15:00,1708667100,22236.65,22243.4,22231.75,22242.25,0.00,0,0,0,0,100.0,True
707,Ok,2024-02-23 11:20:00,1708667400,22242.55,22257.65,22233.75,22257.4,0.00,0,0,0,0,100.0,True
706,Ok,2024-02-23 11:25:00,1708667700,22257.75,22257.75,22243.65,22248.65,0.00,0,0,0,0,100.0,True
705,Ok,2024-02-23 11:30:00,1708668000,22249.7,22255.05,22244.4,22253.4,0.00,0,0,0,0,100.0,True
704,Ok,2024-02-23 11:35:00,1708668300,22252.65,22255.25,22246.1,22254.2,0.00,0,0,0,0,100.0,True
703,Ok,2024-02-23 11:40:00,1708668600,22253.7,22258.9,22250.35,22254.7,0.00,0,0,0,0,100.0,True
702,Ok,2024-02-23 11:45:00,1708668900,22254.5,22259.85,22250.2,22254.45,0.00,0,0,0,0,99.99999999999999,True
701,Ok,2024-02-23 11:50:00,1708669200,22255.0,22255.95,22225.25,22228.35,0.00,0,0,0,0,100.0,True
700,Ok,2024-02-23 11:55:00,1708669500,22228.65,22244.7,22224.35,22234.2,0.00,0,0,0,0,100.0,True
699,Ok,2024-02-23 12:00:00,1708669800,22233.85,22239.55,22223.3,22234.0,0.00,0,0,0,0,99.99999999999999,True
698,Ok,2024-02-23 12:05:00,1708670100,22234.05,22243.7,22232.15,22241.05,0.00,0,0,0,0,100.0,True
697,Ok,2024-02-23 12:10:00,1708670400,22240.15,22240.15,22224.95,22234.9,0.00,0,0,0,0,100.0,True
696,Ok,2024-02-23 12:15:00,1708670700,22233.25,22236.25,22226.8,22232.2,0.00,0,0,0,0,99.99999999999999,True
695,Ok,2024-02-23 12:20:00,1708671000,22232.3,22250.7,22229.5,22250.25,0.00,0,0,0,0,100.0,True
694,Ok,2024-02-23 12:25:00,1708671300,22250.85,22259.05,22246.2,22256.05,0.00,0,0,0,0,100.0,True
693,Ok,2024-02-23 12:30:00,1708671600,22256.35,22260.2,22249.0,22254.4,0.00,0,0,0,0,100.0,True
692,Ok,2024-02-23 12:35:00,1708671900,22254.25,22263.6,22250.5,22259.7,0.00,0,0,0,0,99.99999999999999,True
691,Ok,2024-02-23 12:40:00,1708672200,22260.3,22264.25,22250.95,22263.7,0.00,0,0,0,0,100.0,True
690,Ok,2024-02-23 12:45:00,1708672500,22262.8,22264.6,22254.1,22255.5,0.00,0,0,0,0,100.0,True
689,Ok,2024-02-23 12:50:00,1708672800,22255.9,22268.0,22255.3,22267.55,0.00,0,0,0,0,99.94734260439154,True
688,Ok,2024-02-23 12:55:00,1708673100,22267.15,22269.8,22257.6,22258.85,0.00,0,0,0,0,99.91227694061658,True
687,Ok,2024-02-23 13:00:00,1708673400,22258.3,22262.9,22254.8,22259.3,0.00,0,0,0,0,99.89177369142602,True
686,Ok,2024-02-23 13:05:00,1708673700,22260.15,22262.5,22243.7,22255.85,0.00,0,0,0,0,99.88266086059551,True
685,Ok,2024-02-23 13:10:00,1708674000,22254.9,22258.15,22246.1,22252.45,0.00,0,0,0,0,99.88174618262894,True
684,Ok,2024-02-23 13:15:00,1708674300,22252.75,22256.7,22244.15,22254.2,0.00,0,0,0,0,99.88595896040823,True
683,Ok,2024-02-23 13:20:00,1708674600,22253.8,22254.65,22228.05,22229.65,0.00,0,0,0,0,99.8925027057762,True
682,Ok,2024-02-23 13:25:00,1708674900,22231.3,22233.65,22201.55,22231.05,0.00,0,0,0,0,99.89900707192464,True
681,Ok,2024-02-23 13:30:00,1708675200,22231.5,22258.4,22223.2,22244.45,0.00,0,0,0,0,99.9036657872071,True
680,Ok,2024-02-23 13:35:00,1708675500,22244.25,22248.05,22235.45,22243.55,0.00,0,0,0,0,99.90534718658989,True
679,Ok,2024-02-23 13:40:00,1708675800,22244.55,22245.85,22232.5,22233.25,0.00,0,0,0,0,99.90366578720705,True
678,Ok,2024-02-23 13:45:00,1708676100,22233.15,22248.1,22231.7,22236.8,0.00,0,0,0,0,99.89900707192453,True
677,Ok,2024-02-23 13:50:00,1708676400,22237.35,22241.9,22231.95,22237.4,0.00,0,0,0,0,99.89250270577605,True
676,Ok,2024-02-23 13:55:00,1708676700,22237.75,22241.35,22230.55,22236.4,0.00,0,0,0,0,99.88595896040808,True
675,Ok,2024-02-23 14:00:00,1708677000,22237.5,22250.25,22224.8,22245.5,0.00,0,0,0,0,99.88174618262883,True
674,Ok,2024-02-23 14:05:00,1708677300,22246.2,22248.3,22220.65,22222.2,0.00,0,0,0,0,99.88266086059541,True
673,Ok,2024-02-23 14:10:00,1708677600,22223.35,22234.65,22212.05,22212.05,0.00,0,0,0,0,99.89177369142593,True
672,Ok,2024-02-23 14:15:00,1708677900,22212.2,22234.9,22206.8,22231.85,0.00,0,0,0,0,99.91227694061645,True
671,Ok,2024-02-23 14:20:00,1708678200,22231.95,22243.65,22225.6,22232.85,0.00,0,0,0,0,99.94734260439142,True
670,Ok,2024-02-23 14:25:00,1708678500,22233.05,22238.05,22219.2,22236.6,0.00,0,0,0,0,100.0,True
669,Ok,2024-02-23 14:30:00,1708678800,22237.45,22237.45,22220.4,22224.05,0.00,0,0,0,0,100.0,True
668,Ok,2024-02-23 14:35:00,1708679100,22225.85,22246.35,22220.75,22245.2,0.00,0,0,0,0,100.0,True
667,Ok,2024-02-23 14:40:00,1708679400,22245.95,22251.3,22235.25,22246.25,0.00,0,0,0,0,100.0,True
666,Ok,2024-02-23 14:45:00,1708679700,22247.0,22247.6,22225.3,22225.3,0.00,0,0,0,0,100.0,True
665,Ok,2024-02-23 14:50:00,1708680000,22224.75,22240.95,22223.15,22235.95,0.00,0,0,0,0,100.0,True
664,Ok,2024-02-23 14:55:00,1708680300,22236.25,22244.8,22228.25,22242.65,0.00,0,0,0,0,99.99999999999999,True
663,Ok,2024-02-23 15:00:00,1708680600,22241.6,22242.85,22209.5,22215.25,0.00,0,0,0,0,100.0,True
662,Ok,2024-02-23 15:05:00,1708680900,22215.7,22233.3,22210.65,22225.9,0.00,0,0,0,0,100.0,True
661,Ok,2024-02-23 15:10:00,1708681200,22226.55,22229.75,22212.15,22213.25,0.00,0,0,0,0,100.0,True
660,Ok,2024-02-23 15:15:00,1708681500,22214.15,22214.4,22187.55,22207.25,0.00,0,0,0,0,100.0,True
659,Ok,2024-02-23 15:20:00,1708681800,22207.7,22223.85,22197.4,22215.35,0.00,0,0,0,0,99.99999999999999,True
658,Ok,2024-02-23 15:25:00,1708682100,22217.15,22218.15,22190.5,22194.25,0.00,0,0,0,0,100.0,True
657,Ok,2024-02-24 09:15:00,1708746300,22469.15,22568.9,22387.7,22568.9,0.00,0,0,0,0,45.90766698557798,False
